Item id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Sales Total,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
3474,34,12/22/19 12:30,12/22/19 12:30,5E+17,Emma Anderegg,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Chai Latte,,Hot,Coffee & Tea,Coffee,9.19,0,9.19,2,,0.81,FALSE,FALSE,FALSE,Tax Included,No Effect,
3475,35,12/22/19 12:40,12/22/19 12:39,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3476,36,12/22/19 12:44,12/22/19 12:43,5E+17,Emma Anderegg,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burger,,Brunch,Brunch,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3477,36,12/22/19 12:44,12/22/19 12:43,5E+17,Emma Anderegg,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
3478,34,12/22/19 12:48,12/22/19 12:30,5E+17,Emma Anderegg,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Chai Latte,,Hot,Coffee & Tea,Coffee,5.05,0,5.05,1,,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
3479,37,12/22/19 12:50,12/22/19 12:50,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3480,38,12/22/19 13:00,12/22/19 12:59,5E+17,Maya Gonzalez,105,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3481,38,12/22/19 13:00,12/22/19 12:59,5E+17,Maya Gonzalez,105,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3482,38,12/22/19 13:03,12/22/19 12:59,5E+17,Maya Gonzalez,105,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,16,0,16,1,,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3483,38,12/22/19 13:03,12/22/19 12:59,5E+17,Maya Gonzalez,105,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,16,0,16,1,,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3484,39,12/22/19 13:05,12/22/19 13:05,5E+17,Maya Gonzalez,101,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,4.82,0,4.82,1,,0.43,FALSE,FALSE,FALSE,Tax Included,No Effect,
3485,39,12/22/19 13:05,12/22/19 13:05,5E+17,Maya Gonzalez,101,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3486,40,12/22/19 13:18,12/22/19 13:17,5E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,10,0,10,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3487,40,12/22/19 13:18,12/22/19 13:17,5E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Imperial Homefries,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3488,40,12/22/19 13:18,12/22/19 13:17,5E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,FALSE,FALSE,FALSE,Tax Included,No Effect,
3489,40,12/22/19 13:18,12/22/19 13:17,5E+17,Emma Anderegg,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,FALSE,FALSE,FALSE,Tax Included,No Effect,
3490,41,12/22/19 13:19,12/22/19 13:18,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Matcha,,Hot,Coffee & Tea,Coffee,15.16,0,15.16,3,,1.34,FALSE,FALSE,FALSE,Tax Included,No Effect,
3491,42,12/22/19 13:23,12/22/19 13:22,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
3492,43,12/22/19 13:26,12/22/19 13:26,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Mocha,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
3493,38,12/22/19 13:36,12/22/19 12:59,5E+17,Maya Gonzalez,105,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Mini Jumelle,,Croissants,Pastries,Food,1.75,0,1.75,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3494,44,12/22/19 13:43,12/22/19 13:41,5E+17,Emma Anderegg,103,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,17,17,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3495,45,12/22/19 13:50,12/22/19 13:50,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3496,45,12/22/19 13:50,12/22/19 13:50,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Espresso,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
3497,45,12/22/19 13:50,12/22/19 13:50,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Macchiato,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3498,46,12/22/19 13:51,12/22/19 13:50,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Espresso,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
3499,46,12/22/19 13:51,12/22/19 13:50,5E+17,Emma Anderegg,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3500,47,12/22/19 13:52,12/22/19 13:51,5E+17,Maya Gonzalez,5,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,10,0,10,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3501,48,12/22/19 13:56,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
3502,48,12/22/19 13:56,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3503,48,12/22/19 13:56,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Daydreamer,,Brunch Cocktails,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3504,48,12/22/19 13:56,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,14,0,14,1,,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3505,48,12/22/19 13:56,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
3506,49,12/22/19 14:06,12/22/19 14:05,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Nicaragua Santa Teresa,,Beans,Coffee & Tea,Coffee Beans,21,0,21,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3507,50,12/22/19 14:07,12/22/19 14:07,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
3508,51,12/22/19 14:09,12/22/19 14:09,5E+17,Maya Gonzalez,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
3509,51,12/22/19 14:09,12/22/19 14:09,5E+17,Maya Gonzalez,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Guava Bellini,,Brunch Cocktails,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3510,51,12/22/19 14:13,12/22/19 14:09,5E+17,Maya Gonzalez,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3511,51,12/22/19 14:13,12/22/19 14:09,5E+17,Maya Gonzalez,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Doctor Bird French Toast,,Brunch,Brunch,Food,9,0,9,1,,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3512,52,12/22/19 14:17,12/22/19 14:17,5E+17,Maya Gonzalez,4,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3513,52,12/22/19 14:17,12/22/19 14:17,5E+17,Maya Gonzalez,4,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burger,,Brunch,Brunch,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3514,47,12/22/19 14:26,12/22/19 13:51,5E+17,Maya Gonzalez,5,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3515,47,12/22/19 14:26,12/22/19 13:51,5E+17,Maya Gonzalez,5,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Chai Latte,,Hot,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3516,47,12/22/19 14:26,12/22/19 13:51,5E+17,Maya Gonzalez,5,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3517,53,12/22/19 14:30,12/22/19 14:30,5E+17,Maya Gonzalez,103,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burrito,,Brunch,Brunch,Food,14,14,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3518,51,12/22/19 14:31,12/22/19 14:09,5E+17,Maya Gonzalez,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Guava Bellini,,Brunch Cocktails,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3519,55,12/22/19 14:32,12/22/19 14:31,5E+17,Maya Gonzalez,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3520,55,12/22/19 14:32,12/22/19 14:31,5E+17,Maya Gonzalez,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burger,,Brunch,Brunch,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3521,55,12/22/19 14:32,12/22/19 14:31,5E+17,Maya Gonzalez,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Big Bloody Deal,,Brunch Cocktails,Beverages,Liquor,11.02,0,11.02,1,,0.98,FALSE,FALSE,FALSE,Tax Included,No Effect,
3522,55,12/22/19 14:32,12/22/19 14:31,5E+17,Maya Gonzalez,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Diet Cola,,NA Beverages,Beverages,N/A Beverages,2.76,0,2.76,1,,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
3523,56,12/22/19 14:35,12/22/19 14:35,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Sunrise Sandwich,,Brunch,Brunch,Food,12,0,12,1,,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3524,56,12/22/19 14:35,12/22/19 14:35,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,10,0,10,1,,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3525,56,12/22/19 14:35,12/22/19 14:35,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
3526,56,12/22/19 14:35,12/22/19 14:35,5E+17,Maya Gonzalez,7,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3527,57,12/22/19 14:43,12/22/19 14:42,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,6.89,0,6.89,3,,0.61,FALSE,FALSE,FALSE,Tax Included,No Effect,
3528,58,12/22/19 14:45,12/22/19 14:45,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3529,58,12/22/19 14:45,12/22/19 14:45,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Chocolate,,Croissants,Pastries,Food,3.5,0,3.5,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3530,59,12/22/19 14:47,12/22/19 14:47,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Hot Chocolate,,Hot,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
3531,60,12/22/19 14:59,12/22/19 14:59,5E+17,Maya Gonzalez,6,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,5.05,0,5.05,1,,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
3532,61,12/22/19 15:03,12/22/19 15:02,5E+17,Maya Gonzalez,106,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Avocado Toast,,Brunch,Brunch,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3533,61,12/22/19 15:03,12/22/19 15:02,5E+17,Maya Gonzalez,106,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Side Salad,,,,,5,0,5,1,,0.44,FALSE,FALSE,FALSE,Tax Not Included,,
3534,62,12/22/19 15:07,12/22/19 15:07,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Chai Latte,,Hot,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3535,48,12/22/19 15:11,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Daydreamer,,Brunch Cocktails,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3536,48,12/22/19 15:11,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
3537,63,12/22/19 15:18,12/22/19 15:18,5E+17,Maya Gonzalez,101,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Cappcucino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
3538,63,12/22/19 15:18,12/22/19 15:18,5E+17,Maya Gonzalez,101,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3539,63,12/22/19 15:18,12/22/19 15:18,5E+17,Maya Gonzalez,101,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Espresso,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
3540,48,12/22/19 15:37,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
3541,64,12/22/19 15:45,12/22/19 15:45,5E+17,Maya Gonzalez,1,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Breakfast Burger,,Brunch,Brunch,Food,13,0,13,1,,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3542,65,12/22/19 15:53,12/22/19 15:53,5E+17,Maya Gonzalez,,,All Day,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.13,0,4.13,1,,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
3543,66,12/22/19 16:16,12/22/19 16:16,5E+17,Maya Gonzalez,,,Dinner,Dine In,5E+17,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,5.05,0,5.05,1,,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
3544,66,12/22/19 16:16,12/22/19 16:16,5E+17,Maya Gonzalez,,,Dinner,Dine In,5E+17,5E+17,5E+17,,,Hot Chocolate,,Hot,Coffee & Tea,Coffee,4.59,0,4.59,1,,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
3545,48,12/22/19 16:23,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Daydreamer,,Brunch Cocktails,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3546,48,12/22/19 16:23,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
3547,67,12/22/19 16:39,12/22/19 16:39,5E+17,Maya Gonzalez,1,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Singlecut IPA,,Beer,Beverages,Beer,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3548,67,12/22/19 16:39,12/22/19 16:39,5E+17,Maya Gonzalez,1,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Graft Forest And Frost Cider,,Beer,Beverages,Beer,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
3549,67,12/22/19 16:39,12/22/19 16:39,5E+17,Maya Gonzalez,1,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
3550,68,12/22/19 16:48,12/22/19 16:44,5E+17,Maya Gonzalez,,,Dinner,Dine In,5E+17,5E+17,5E+17,,,Hot Tea,,Hot,Coffee & Tea,Coffee,3.22,0,3.22,1,,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
3551,68,12/22/19 16:48,12/22/19 16:44,5E+17,Maya Gonzalez,,,Dinner,Dine In,5E+17,5E+17,5E+17,,,Ommegang Rare Vos,,Beer,Beverages,Beer,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3552,68,12/22/19 16:48,12/22/19 16:44,5E+17,Maya Gonzalez,,,Dinner,Dine In,5E+17,5E+17,5E+17,,,Montenegro Amaro Montenegro Liquore Italiano,Liqueurs,Back Bar,Beverages,Liquor,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3553,48,12/22/19 17:05,12/22/19 13:53,5E+17,Maya Gonzalez,3,Dining Room,All Day,Dine In,5E+17,5E+17,5E+17,,,Mimosa,,Brunch Cocktails,Beverages,Liquor,6.43,6.43,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
3554,67,12/22/19 17:07,12/22/19 16:39,5E+17,Maya Gonzalez,1,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Singlecut IPA,,Beer,Beverages,Beer,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3555,70,12/22/19 17:41,12/22/19 17:41,5E+17,,,,,,5E+17,,,,,eGift Card,,,,,100,0,100,1,,0.00E+00,FALSE,TRUE,FALSE,Tax Not Included,,
3556,67,12/22/19 17:31,12/22/19 16:39,5E+17,Maya Gonzalez,1,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Graft Forest And Frost Cider,,Beer,Beverages,Beer,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
3557,67,12/22/19 17:31,12/22/19 16:39,5E+17,Maya Gonzalez,1,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Singlecut IPA,,Beer,Beverages,Beer,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3558,69,12/22/19 17:34,12/22/19 17:34,5E+17,Maya Gonzalez,901,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,13,13,0,1,,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3559,71,12/22/19 17:47,12/22/19 17:47,5E+17,Omar Casas,107,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Singlecut IPA,,Beer,Beverages,Beer,7.35,0,7.35,1,,0.65,FALSE,FALSE,FALSE,Tax Included,No Effect,
3560,71,12/22/19 17:47,12/22/19 17:47,5E+17,Omar Casas,107,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Jacks Abby House Lager,,Beer,Beverages,Beer,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
3561,71,12/22/19 17:47,12/22/19 17:47,5E+17,Omar Casas,107,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Jacks Abby House Lager,,Beer,Beverages,Beer,6.43,0,6.43,1,,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
3562,71,12/22/19 17:47,12/22/19 17:47,5E+17,Omar Casas,107,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Westbrook Lassi ,,Beer,Beverages,Beer,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
3563,71,12/22/19 17:47,12/22/19 17:47,5E+17,Omar Casas,107,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Graft Forest And Frost Cider,,Beer,Beverages,Beer,8.27,0,8.27,1,,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
3564,71,12/22/19 17:47,12/22/19 17:47,5E+17,Omar Casas,107,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Great Pumpkin,Fall 2019,Cocktails,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
3565,72,12/22/19 18:04,12/22/19 18:04,5E+17,Omar Casas,7,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Mezcal - El Peleton,,Rail,Beverages,Liquor,11.94,0,11.94,1,,1.06,FALSE,FALSE,FALSE,Tax Included,No Effect,
3566,76,12/22/19 18:14,12/22/19 18:14,5E+17,Maya Gonzalez,,,Dinner,Dine In,5E+17,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.67,0,3.67,1,,0.33,FALSE,FALSE,FALSE,Tax Included,No Effect,
3567,72,12/22/19 18:31,12/22/19 18:04,5E+17,Omar Casas,7,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,28,0,28,2,,2.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3568,72,12/22/19 18:31,12/22/19 18:04,5E+17,Omar Casas,7,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Truffle Fries,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3569,72,12/22/19 18:31,12/22/19 18:04,5E+17,Omar Casas,7,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Risotto Croquettes,,Dinner Menu,Dinner,Food,6,0,6,1,,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3570,72,12/22/19 18:31,12/22/19 18:04,5E+17,Omar Casas,7,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
3571,72,12/22/19 18:31,12/22/19 18:04,5E+17,Omar Casas,7,Dining Room,Dinner,Dine In,5E+17,5E+17,5E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
